0,"Got this a few months ago with the idea that it will help control my smart bulbs and be useful with answering questions and getting daily weather updates.It¡¯s far from being useful.Half the time when you ¡°wake¡± the device to ask a question or initiate a command, it doesn¡¯t hear what you say and turns off. Basically ignoring you. Often she is unable to answer basic questions.It¡¯s been so frustrating. Alexa has been more work rather than making my life easier.I would return it but I¡¯m past the return period...... zzzz"
0,It is much more difficult to use than the Chromecast.
0,Fast to load. But keeps rebooting  in middle of shows
0,I just think that it's to darn confusing. And there are parts that i would try and just wouldn't work. I just don't like it. Not what i thought it would be.
0,I will never buy anything Amazon makes again!This fire stick is not even a year old and it does nothing but restart and freeze up constantly. No warranty from Amazon in this should have been my first clue that it was a horrible device. I will never buy anything built by Amazon again.
0,Was loving it but starting in June Hulu stopped working and crunchyroll doesn¡¯t work either. Probably will switch to something else soon.
0,"It still doesn¡¯t work.  I bet if I call and let them know that, they will charge me for the 3rd time.  Ridiculous."
0,"I¡¯m very unhappy with this Firestick, every time we change programs or channels within a program there is a very long delay. We have 2 Roku¡¯s That work just fine and are very quick."
0,"Had to return it as Hulu does not work on device.  It kept coming up with errors, and Hulu app not being able to open at times.  It was hit and miss, and at times, Hulu will stop working right in the middle of a show or movie.  Plus fire stick is very slow in opening the apps."
0,The Firestick we were sent doesn¡¯t work. At all.  Voice remote won¡¯t even turn on. We did all the troubleshooting steps. Didn¡¯t work. Contacted Amazon. They sent us a new one - with no remote/no way to control it! We gave up and got a Roku (which works great!)
0,"My old amazon fire stick kept crashing when using Sling TV.I bought this one thinking the old one was defective.This one is doing the same thing. When going back into Sling, it starts up where I left off in the program."
0,Ordered 2 on deal day. 1 doesn¡¯t work and 2 nd just went down after 2 days __
0,"I don't like how I cannot load my Hulu account, it is also very slow. I know it is not my Internet connection because I have an Xbox One that works just fine, but my Fire TV Stick takes forever to load anything."
0,"It's constantly buffering, to the point where you can't watch anything without interruption. I purchased on Prime Day plus I used rewards to pay for it, so in the end I paid next to nothing. If I had paid full price for it I might want my money back. We stopped trying to use it and went back to our old streaming device. I know our internet service is not the issue because we do not have this problem with any other devices that we stream from."
0,I don¡¯t like that it goes into sleep mode after 20-30 minutes of ¡°inactivity¡±. I shouldn¡¯t have to ¡°wake up¡± the fire tv to finish watching a show.
0,"I liked it until on day after a year it no longer worked, would not power up  and go past the firestick  logo on tv. Bought a second one, will not buy a third if this one doesn't last longer...."
0,It don¡¯t show nothing
0,"Very disappointed when we had to mandatory upgrade and when we final got done with the upload, we had lost our local Charlotte NC channels (which are pur news and weather also)  (CBS, NBC, ABC) and 2 days later was Amazon day with discounts on what we had JUST ordered."
0,Garbage...Even trying to watch Amazon Prime Video this piece of garbage looses internet connection half way thru a show. The cheapest Roku works 100 time better. DO not waste your time or money on this piece of garbage.
0,I would not recommend this to anyone. It won't load netflix or if it does on rare occasion it won't run the program all the way thru. It tells you the we are unable to process this title at this time. Try again later.  It is not the Netflix site cause I can stream it just fine on my computer.  Its the Firestick. very disappointing.
0,las pel¨ªculas no tiene o no se pueden cambiar a espa_ol o t¨ªtulos en espa_ol
0,Was excited to try this on my new Element TV.  Unfortunately even though my TV is 5 feet away from my router i get maddening disconnections and buffering.  Thought this little device was supposed to take care of that issue.  It didn¡¯t!
0,Menu doesn¡¯t work. Says it can¡¯t connect to amazon network
0,I would love this remote if i wasnt spending so much money replacing the batteries. Its upsetting that i spent money on such a great device all for the batteries not to last.
0,Purchased to use on the road in my semi. Does not work in that application.
0,"Seems to work ok, but no youtube tv?  Really?  can't believe they would ban an app that so many people want to use.  I really wanted to like it, but when I couldn't install that particular app it became almost useless, almost.  Does most other stuff just fine, but I'll stick with my Roku."
0,"I am quite disappointed by this product.There clearly is a bug: half of the time I ask for a newsflash, two second after it starts, the whole thing stops and reboots for a couple of minutes. Same goes when I ask to play the radio. Also, many times it get confused when I ask to switch of &#34;the lights&#34;...as other items are also named the same, which is not true. Clearly no AI or natural language, very 'beta' stage still for me. Not impressed!"
0,Nope. Still a lot to be improved. For most of the things we ask.. It says.. Hmmmm.. I dont know that.
0,"I reached out to Amazon, because the device wanted to sync my phone number but it would not allow because it said my number was already in use.  Customer service couldn't help they basically told me to contact Sprint to assist.  So Echo does the bare minimum without access to my phone for set up, so its kind of pointless to have and pay for."
0,I didn't like that almost everytime i asked Alexa a question she would say i dont know that or i havent learned that.
0,The volume is very low
0,Cheap and cheap sound.
0,"For the price, the product is nice quality and has a few nice features. So definitely no complaints there. The reason why I only gave it 3 stars is because the echo dot is not what I thought it was going to be so that may just be buyer error. First, I didn¡¯t know that the product has to be plugged in at all times to work. So I really don¡¯t like that it¡¯s not a stand alone device. Also, the speaker is not very loud so if you are buying it as a Bluetooth speaker, don¡¯t. Lastly, I¡¯m sure the echo dot can do a lot but I haven¡¯t quite figured out how to use it fully but it just kind of seems like an unnecessary device to own, plus setting it up was awful. I would definitely save the money and buy the nicer one that is actually ¡°Alexa¡±."
0,Used twice not working!!!!!!!
0,This device does not interact with my home filled with Apple devices.  How disappointing!
0,Not all that happy. The speaker isn¡¯t great and for some reason a lot of times when I play music it will start to make some weird noise and just stop. My son has a google home and it is much better
0,"When you think about it this really doesn¡¯t do much. Play music, answer stupid questions, finally it was able to hook up to thermostat. I can see why price is dropping like a rock."
0,"This worked well for about 6 months but then stopped connecting to the internet (wifi) and none of the trouble shooting efforts worked.  Amazon customer service couldn't help further and told me warranty was only 3 months, which was very disappointing, so they weren't willing to replace."
0,Ask it to play Motown radio on Pandora and it keeps asking if I want to add a salsa station. Motown isn¡¯t close to salsa phonetically.
0,Sound is terrible. Cannot pair with echo to play simultaneously.  Must upgrade to amazon music if you want to play more than one device at a time.
0,I am having real difficulty working with the Echo Dot. Alexi is not very smart. 9 out of 10 questions I have asked I get the &#34;I'm not sure&#34;  Half the time I am still asking the question and Alexi is saying &#34;I'm not sure&#34;. The music is great and works well for that. All in All so far it's been a very frustrating experience.
0,"I was really happy with my original echo so i thought I'd get an echo dot to use in my bedroom. I was really disappointed in the audio quality so I connected an external speaker via bluetooth. The audio was much better but I started having problems with it loosing connection with the wifi, presumably due to interference from the bluetooth. Then  I connected a speaker via the auxiliary jack. when i did that, the auxiliary jack picked up interference from the wifi and I was woken up in the middle of the night by a horrible buzzing sound. im hoping Amazon will take this thing back and give me a good deal on an echo spot which I hope will be a better nightstand device."
0,Weak sound. Compared to the Google Home Mini the sound is bad. Also you need Prime to have a small selection of music and need prime music to play everything. Also if you get two you need prime family music to play music on both. I think it's lame that you need a family plan to use multiple devices.
0,Echo Dot responds to us when we aren't even talking to it. I've unplugged it. It feels like it's &#34;spying&#34; on us.
0,NOT CONNECTED TO MY PHONE PLAYLIST :(
0,The only negative we have on this product is the terrible sound quality.  A massive difference from the Alexa.  Which to us was a big reason we wanted to purchase this.Won¡¯t be buying another until the speaker and sound quality can improve.
0,I didn¡¯t order it
0,The product sounded the same as the emoji speaker from five below my sister has ... and even that one has Bluetooth and doesn¡¯t need to be plugged in. The only good thing about this is that you can speak to it.
0,"I am quite disappointed by this product.There clearly is a bug: half of the time I ask for a newsflash, two second after it starts, the whole thing stops and reboots for a couple of minutes. Same goes when I ask to play the radio. Also, many times it get confused when I ask to switch of &#34;the lights&#34;...as other items are also named the same, which is not true. Clearly no AI or natural language, very 'beta' stage still for me. Not impressed!"
0,Nope. Still a lot to be improved. For most of the things we ask.. It says.. Hmmmm.. I dont know that.
0,"I reached out to Amazon, because the device wanted to sync my phone number but it would not allow because it said my number was already in use.  Customer service couldn't help they basically told me to contact Sprint to assist.  So Echo does the bare minimum without access to my phone for set up, so its kind of pointless to have and pay for."
0,I didn't like that almost everytime i asked Alexa a question she would say i dont know that or i havent learned that.
0,The volume is very low
0,Cheap and cheap sound.
0,"For the price, the product is nice quality and has a few nice features. So definitely no complaints there. The reason why I only gave it 3 stars is because the echo dot is not what I thought it was going to be so that may just be buyer error. First, I didn¡¯t know that the product has to be plugged in at all times to work. So I really don¡¯t like that it¡¯s not a stand alone device. Also, the speaker is not very loud so if you are buying it as a Bluetooth speaker, don¡¯t. Lastly, I¡¯m sure the echo dot can do a lot but I haven¡¯t quite figured out how to use it fully but it just kind of seems like an unnecessary device to own, plus setting it up was awful. I would definitely save the money and buy the nicer one that is actually ¡°Alexa¡±."
0,Used twice not working!!!!!!!
0,This device does not interact with my home filled with Apple devices.  How disappointing!
0,Not all that happy. The speaker isn¡¯t great and for some reason a lot of times when I play music it will start to make some weird noise and just stop. My son has a google home and it is much better
0,"When you think about it this really doesn¡¯t do much. Play music, answer stupid questions, finally it was able to hook up to thermostat. I can see why price is dropping like a rock."
0,"This worked well for about 6 months but then stopped connecting to the internet (wifi) and none of the trouble shooting efforts worked.  Amazon customer service couldn't help further and told me warranty was only 3 months, which was very disappointing, so they weren't willing to replace."
0,Ask it to play Motown radio on Pandora and it keeps asking if I want to add a salsa station. Motown isn¡¯t close to salsa phonetically.
0,Sound is terrible. Cannot pair with echo to play simultaneously.  Must upgrade to amazon music if you want to play more than one device at a time.
0,I am having real difficulty working with the Echo Dot. Alexi is not very smart. 9 out of 10 questions I have asked I get the &#34;I'm not sure&#34;  Half the time I am still asking the question and Alexi is saying &#34;I'm not sure&#34;. The music is great and works well for that. All in All so far it's been a very frustrating experience.
0,"I was really happy with my original echo so i thought I'd get an echo dot to use in my bedroom. I was really disappointed in the audio quality so I connected an external speaker via bluetooth. The audio was much better but I started having problems with it loosing connection with the wifi, presumably due to interference from the bluetooth. Then  I connected a speaker via the auxiliary jack. when i did that, the auxiliary jack picked up interference from the wifi and I was woken up in the middle of the night by a horrible buzzing sound. im hoping Amazon will take this thing back and give me a good deal on an echo spot which I hope will be a better nightstand device."
0,Weak sound. Compared to the Google Home Mini the sound is bad. Also you need Prime to have a small selection of music and need prime music to play everything. Also if you get two you need prime family music to play music on both. I think it's lame that you need a family plan to use multiple devices.
0,Echo Dot responds to us when we aren't even talking to it. I've unplugged it. It feels like it's &#34;spying&#34; on us.
0,NOT CONNECTED TO MY PHONE PLAYLIST :(
0,The only negative we have on this product is the terrible sound quality.  A massive difference from the Alexa.  Which to us was a big reason we wanted to purchase this.Won¡¯t be buying another until the speaker and sound quality can improve.
0,I didn¡¯t order it
0,The product sounded the same as the emoji speaker from five below my sister has ... and even that one has Bluetooth and doesn¡¯t need to be plugged in. The only good thing about this is that you can speak to it.
